p_SubscriptionId,p_SubscriberNo,p_BAN
606161772,3703001012,603335442
606161777,3703001017,603335447
606161776,3703001016,603335446
606161778,3703001018,603335448
606161779,3703001019,603335449
606161780,3703001020,603335450
606161781,3703001021,603335451
606161782,3703001022,603335452
606161783,3703001023,603335453
606161784,3703001024,603335454
606161787,3703001027,603335457
606161786,3703001026,603335456
606161785,3703001025,603335455
606161788,3703001028,603335458
606161789,3703001029,603335459
606161790,3703001030,603335460
606161791,3703001031,603335461
606161792,3703001032,603335462
606161793,3703001033,603335463
606161794,3703001034,603335464
606161795,3703001035,603335465
606161797,3703001037,603335467
606161796,3703001036,603335466
606161799,3703001039,603335469
606161801,3703001041,603335471
606161800,3703001040,603335470
606161802,3703001042,603335472
606161803,3703001043,603335473
606161804,3703001044,603335474
606161805,3703001045,603335475
606161807,3703001047,603335477
606161810,3703001050,603335480
606161806,3703001046,603335476
606161808,3703001048,603335478
606161809,3703001049,603335479
606161812,3703001052,603335482
606161811,3703001051,603335481
606161814,3703001054,603335484
606161813,3703001053,603335483
606161816,3703001056,603335486
606161815,3703001055,603335485
606161818,3703001058,603335488
606161817,3703001057,603335487
606161819,3703001059,603335489
606161820,3703001060,603335490
606161821,3703001061,603335491
606161822,3703001062,603335492
606161823,3703001063,603335493
606161826,3703001066,603335496
606161825,3703001065,603335495
606161824,3703001064,603335494
606161827,3703001067,603335497
606161828,3703001068,603335498
606161829,3703001069,603335499
606161830,3703001070,603335500
606161831,3703001071,603335501
606161832,3703001072,603335502
606161833,3703001073,603335503
606161834,3703001074,603335504
606161835,3703001075,603335505
606161836,3703001076,603335506
606161837,3703001077,603335507
606161838,3703001078,603335508
606161839,3703001079,603335509
606161840,3703001080,603335510
606161875,3703001115,603335545
606161841,3703001081,603335511
606161842,3703001082,603335512
606161843,3703001083,603335513
606161845,3703001085,603335515
606161844,3703001084,603335514
606161846,3703001086,603335516
606161847,3703001087,603335517
606161848,3703001088,603335518
606161851,3703001091,603335521
606161850,3703001090,603335520
606161849,3703001089,603335519
606161852,3703001092,603335522
606161853,3703001093,603335523
606161855,3703001095,603335525
606161854,3703001094,603335524
606161856,3703001096,603335526
606161857,3703001097,603335527
606161858,3703001098,603335528
606161859,3703001099,603335529
606161860,3703001100,603335530
606161861,3703001101,603335531
606161863,3703001103,603335533
606161864,3703001104,603335534
606161865,3703001105,603335535
606161866,3703001106,603335536
606161867,3703001107,603335537
606161868,3703001108,603335538
606161862,3703001102,603335532
606161869,3703001109,603335539
606161870,3703001110,603335540
606161871,3703001111,603335541
606161872,3703001112,603335542
606161873,3703001113,603335543
606161874,3703001114,603335544
606161876,3703001116,603335546
606161878,3703001118,603335548
606161877,3703001117,603335547
606161879,3703001119,603335549
606161882,3703001122,603335552
606161880,3703001120,603335550
606161883,3703001123,603335553
606161885,3703001125,603335555
606161884,3703001124,603335554
606161887,3703001127,603335557
606161886,3703001126,603335556
606161888,3703001128,603335558
606161890,3703001130,603335560
606161889,3703001129,603335559
606161891,3703001131,603335561
606161892,3703001132,603335562
606161895,3703001135,603335565
606161893,3703001133,603335563
606161894,3703001134,603335564
606161896,3703001136,603335566
606161898,3703001138,603335568
606161899,3703001139,603335569
606161900,3703001140,603335570
606161901,3703001141,603335571
606161908,3703001148,603335578
606161902,3703001142,603335572
606161903,3703001143,603335573
606161904,3703001144,603335574
606161905,3703001145,603335575
606161906,3703001146,603335576
606161897,3703001137,603335567
606161909,3703001149,603335579
606161910,3703001150,603335580
606161911,3703001151,603335581
606161907,3703001147,603335577
606161912,3703001152,603335582
606161913,3703001153,603335583
606161914,3703001154,603335584
606161915,3703001155,603335585
606161917,3703001157,603335587
606161916,3703001156,603335586
606161918,3703001158,603335588
606161919,3703001159,603335589
606161920,3703001160,603335590
606161921,3703001161,603335591
606161922,3703001162,603335592
606161923,3703001163,603335593
606161925,3703001165,603335595
606161924,3703001164,603335594
606161926,3703001166,603335596
606161928,3703001168,603335598
606161927,3703001167,603335597
606161930,3703001170,603335600
606161934,3703001174,603335604
606161932,3703001172,603335602
606161931,3703001171,603335601
606161933,3703001173,603335603
606161945,3703001185,603335615
606161935,3703001175,603335605
606161937,3703001177,603335607
606161936,3703001176,603335606
606161938,3703001178,603335608
606161939,3703001179,603335609
606161941,3703001181,603335611
606161940,3703001180,603335610
606161942,3703001182,603335612
606161943,3703001183,603335613
606161944,3703001184,603335614
606161949,3703001189,603335619
606161946,3703001186,603335616
606161947,3703001187,603335617
606161948,3703001188,603335618
606161951,3703001191,603335621
606161950,3703001190,603335620
606161952,3703001192,603335622
606161953,3703001193,603335623
606161954,3703001194,603335624
606161955,3703001195,603335625
606161956,3703001196,603335626
606161990,3703001230,603335660
606161957,3703001197,603335627
606161959,3703001199,603335629
606161958,3703001198,603335628
606161961,3703001201,603335631
606161960,3703001200,603335630
606161962,3703001202,603335632
606161963,3703001203,603335633
606161964,3703001204,603335634
606161965,3703001205,603335635
606161966,3703001206,603335636
606161967,3703001207,603335637
606161970,3703001210,603335640
606161969,3703001209,603335639
606161968,3703001208,603335638
606161971,3703001211,603335641
606161972,3703001212,603335642
606161973,3703001213,603335643
606161975,3703001215,603335645
606161974,3703001214,603335644
606161976,3703001216,603335646
606161977,3703001217,603335647
606161978,3703001218,603335648
606161979,3703001219,603335649
606161980,3703001220,603335650
606161981,3703001221,603335651
606161982,3703001222,603335652
606161983,3703001223,603335653
606161984,3703001224,603335654
606161985,3703001225,603335655
606161986,3703001226,603335656
606161988,3703001228,603335658
606161987,3703001227,603335657
606161989,3703001229,603335659
606161991,3703001231,603335661
606161993,3703001233,603335663
606161992,3703001232,603335662
606161994,3703001234,603335664
606161995,3703001235,603335665
606161998,3703001238,603335668
606161996,3703001236,603335666
606161999,3703001239,603335669
606161997,3703001237,603335667
606162001,3703001241,603335671
606162000,3703001240,603335670
606162002,3703001242,603335672
606162003,3703001243,603335673
606162004,3703001244,603335674
606162005,3703001245,603335675
606162006,3703001246,603335676
606162007,3703001247,603335677
606162008,3703001248,603335678
606162009,3703001249,603335679
606162010,3703001250,603335680
606162011,3703001251,603335681
606162044,3703001284,603335714
606162012,3703001252,603335682
606162014,3703001254,603335684
606162013,3703001253,603335683
606162015,3703001255,603335685
606162016,3703001256,603335686
606162018,3703001258,603335688
606162017,3703001257,603335687
606162019,3703001259,603335689
606162020,3703001260,603335690
606162022,3703001262,603335692
606162021,3703001261,603335691
606162023,3703001263,603335693
606162024,3703001264,603335694
606162025,3703001265,603335695
606162026,3703001266,603335696
606162027,3703001267,603335697
606162028,3703001268,603335698
606162029,3703001269,603335699
606162031,3703001271,603335701
606162030,3703001270,603335700
606162032,3703001272,603335702
606162033,3703001273,603335703
606162035,3703001275,603335705
606162037,3703001277,603335707
606162034,3703001274,603335704
606162036,3703001276,603335706
606162039,3703001279,603335709
606162038,3703001278,603335708
606162040,3703001280,603335710
606162041,3703001281,603335711
606162042,3703001282,603335712
606162043,3703001283,603335713
606162045,3703001285,603335715
606162046,3703001286,603335716
606162047,3703001287,603335717
606162049,3703001289,603335719
606162048,3703001288,603335718
606162051,3703001291,603335721
606162050,3703001290,603335720
606162054,3703001294,603335724
606162052,3703001292,603335722
606162053,3703001293,603335723
606162055,3703001295,603335725
606162056,3703001296,603335726
606162057,3703001297,603335727
606162058,3703001298,603335728
606162059,3703001299,603335729
606162060,3703001300,603335730
606162062,3703001302,603335732
606162063,3703001303,603335733
606162061,3703001301,603335731
606162064,3703001304,603335734
606162065,3703001305,603335735
606162066,3703001306,603335736
606162068,3703001308,603335738
606162067,3703001307,603335737
606162069,3703001309,603335739
606162070,3703001310,603335740
606162071,3703001311,603335741
606162072,3703001312,603335742
606162073,3703001313,603335743
606162074,3703001314,603335744
606162075,3703001315,603335745
606162076,3703001316,603335746
606162077,3703001317,603335747
606162078,3703001318,603335748
606162080,3703001320,603335750
606162079,3703001319,603335749
606162082,3703001322,603335752
606162083,3703001323,603335753
606162084,3703001324,603335754
606162086,3703001326,603335756
606162088,3703001328,603335758
606162087,3703001327,603335757
606162085,3703001325,603335755
606162089,3703001329,603335759
606162092,3703001332,603335762
606162090,3703001330,603335760
606162091,3703001331,603335761
606162093,3703001333,603335763
606162096,3703001336,603335766
606162095,3703001335,603335765
606162097,3703001337,603335767
606162098,3703001338,603335768
606162099,3703001339,603335769
606162100,3703001340,603335770
606162102,3703001342,603335772
606162101,3703001341,603335771
606162103,3703001343,603335773
606162104,3703001344,603335774
606162105,3703001345,603335775
606162107,3703001347,603335777
606162106,3703001346,603335776
606162108,3703001348,603335778
606162110,3703001350,603335780
606162111,3703001351,603335781
606162115,3703001355,603335785
606162112,3703001352,603335782
606162116,3703001356,603335786
606162114,3703001354,603335784
606162117,3703001357,603335787
606162118,3703001358,603335788
606162119,3703001359,603335789
606162109,3703001349,603335779
606162113,3703001353,603335783
606162120,3703001360,603335790
606162121,3703001361,603335791
606162122,3703001362,603335792
606162123,3703001363,603335793
606162124,3703001364,603335794
606162126,3703001366,603335796
606162125,3703001365,603335795
606162129,3703001369,603335799
606162127,3703001367,603335797
606162128,3703001368,603335798
606162131,3703001371,603335801
606162130,3703001370,603335800
606162132,3703001372,603335802
606162133,3703001373,603335803
606162134,3703001374,603335804
606162136,3703001376,603335806
606162135,3703001375,603335805
606162137,3703001377,603335807
606162138,3703001378,603335808
606162139,3703001379,603335809
606162140,3703001380,603335810
606162141,3703001381,603335811
606162143,3703001383,603335813
606162142,3703001382,603335812
606162144,3703001384,603335814
606162145,3703001385,603335815
606162155,3703001395,603335825
606162146,3703001386,603335816
606162147,3703001387,603335817
606162156,3703001396,603335826
606162149,3703001389,603335819
606162148,3703001388,603335818
606162150,3703001390,603335820
606162154,3703001394,603335824
606162151,3703001391,603335821
606162152,3703001392,603335822
606162153,3703001393,603335823
606162193,3703001433,603335863
606162157,3703001397,603335827
606162158,3703001398,603335828
606162159,3703001399,603335829
606162163,3703001403,603335833
606162160,3703001400,603335830
606162162,3703001402,603335832
606162161,3703001401,603335831
606162165,3703001405,603335835
606162164,3703001404,603335834
606162166,3703001406,603335836
606162168,3703001408,603335838
606162167,3703001407,603335837
606162170,3703001410,603335840
606162169,3703001409,603335839
606162171,3703001411,603335841
606162173,3703001413,603335843
606162172,3703001412,603335842
606162174,3703001414,603335844
606162176,3703001416,603335846
606162175,3703001415,603335845
606162177,3703001417,603335847
606162178,3703001418,603335848
606162180,3703001420,603335850
606162179,3703001419,603335849
606162181,3703001421,603335851
606162182,3703001422,603335852
606162183,3703001423,603335853
606162184,3703001424,603335854
606162185,3703001425,603335855
606162187,3703001427,603335857
606162188,3703001428,603335858
606162186,3703001426,603335856
606162191,3703001431,603335861
606162189,3703001429,603335859
606162192,3703001432,603335862
606162190,3703001430,603335860
606162194,3703001434,603335864
606162225,3703001465,603335895
606162195,3703001435,603335865
606162196,3703001436,603335866
606162197,3703001437,603335867
606162198,3703001438,603335868
606162201,3703001441,603335871
606162200,3703001440,603335870
606162202,3703001442,603335872
606162199,3703001439,603335869
606162203,3703001443,603335873
606162204,3703001444,603335874
606162205,3703001445,603335875
606162206,3703001446,603335876
606162207,3703001447,603335877
606162208,3703001448,603335878
606162209,3703001449,603335879
606162210,3703001450,603335880
606162211,3703001451,603335881
606162212,3703001452,603335882
606162213,3703001453,603335883
606162215,3703001455,603335885
606162214,3703001454,603335884
606162216,3703001456,603335886
606162217,3703001457,603335887
606162218,3703001458,603335888
606162220,3703001460,603335890
606162221,3703001461,603335891
606162223,3703001463,603335893
606162222,3703001462,603335892
606162224,3703001464,603335894
606162226,3703001466,603335896
606162227,3703001467,603335897
606162228,3703001468,603335898
606162229,3703001469,603335899
606162230,3703001470,603335900
606162231,3703001471,603335901
606162232,3703001472,603335902
606162233,3703001473,603335903
606162234,3703001474,603335904
606162235,3703001475,603335905
606162236,3703001476,603335906
606162237,3703001477,603335907
606162238,3703001478,603335908
606162240,3703001480,603335910
606162239,3703001479,603335909
606162241,3703001481,603335911
606162242,3703001482,603335912
606162243,3703001483,603335913
606162244,3703001484,603335914
606162245,3703001485,603335915
606162246,3703001486,603335916
606162247,3703001487,603335917
606162249,3703001489,603335919
606162248,3703001488,603335918
606162250,3703001490,603335920
606162251,3703001491,603335921
606162252,3703001492,603335922
606162254,3703001494,603335924
606162253,3703001493,603335923
606162255,3703001495,603335925
606162256,3703001496,603335926
606162257,3703001497,603335927
606162258,3703001498,603335928
606162259,3703001499,603335929
606162262,3703001502,603335932
606162260,3703001500,603335930
606162261,3703001501,603335931
606162263,3703001503,603335933
606162264,3703001504,603335934
606162266,3703001506,603335936
606162265,3703001505,603335935
606162268,3703001508,603335938
606162269,3703001509,603335939
606162270,3703001510,603335940
606162271,3703001511,603335941
606162272,3703001512,603335942
606162273,3703001513,603335943
606162274,3703001514,603335944
606162275,3703001515,603335945
606162276,3703001516,603335946
606162278,3703001518,603335948
606162277,3703001517,603335947
606162280,3703001520,603335950
606162279,3703001519,603335949
606162282,3703001522,603335952
606162281,3703001521,603335951
606162283,3703001523,603335953
606162284,3703001524,603335954
606162285,3703001525,603335955
606162286,3703001526,603335956
606162287,3703001527,603335957
606162288,3703001528,603335958
606162289,3703001529,603335959
606162290,3703001530,603335960
606162292,3703001532,603335962
606162293,3703001533,603335963
606162291,3703001531,603335961
606162294,3703001534,603335964
606162295,3703001535,603335965
606162296,3703001536,603335966
606162329,3703001569,603335999
606162297,3703001537,603335967
606162298,3703001538,603335968
606162299,3703001539,603335969
606162300,3703001540,603335970
606162301,3703001541,603335971
606162302,3703001542,603335972
606162304,3703001544,603335974
606162303,3703001543,603335973
606162306,3703001546,603335976
606162305,3703001545,603335975
606162307,3703001547,603335977
606162308,3703001548,603335978
606162309,3703001549,603335979
606162310,3703001550,603335980
606162311,3703001551,603335981
606162312,3703001552,603335982
606162313,3703001553,603335983
606162315,3703001555,603335985
606162314,3703001554,603335984
606162317,3703001557,603335987
606162316,3703001556,603335986
606162318,3703001558,603335988
606162319,3703001559,603335989
606162321,3703001561,603335991
606162320,3703001560,603335990
606162322,3703001562,603335992
606162324,3703001564,603335994
606162325,3703001565,603335995
606162323,3703001563,603335993
606162326,3703001566,603335996
606162327,3703001567,603335997
606162328,3703001568,603335998
606162331,3703001571,603336001
606162330,3703001570,603336000
606162332,3703001572,603336002
606162333,3703001573,603336003
606162334,3703001574,603336004
606162336,3703001576,603336006
606162335,3703001575,603336005
606162337,3703001577,603336007
606162338,3703001578,603336008
606162339,3703001579,603336009
606162340,3703001580,603336010
606162341,3703001581,603336011
606162342,3703001582,603336012
606162343,3703001583,603336013
606162378,3703001618,603336048
606162345,3703001585,603336015
606162344,3703001584,603336014
606162346,3703001586,603336016
606162347,3703001587,603336017
606162348,3703001588,603336018
606162349,3703001589,603336019
606162350,3703001590,603336020
606162351,3703001591,603336021
606162352,3703001592,603336022
606162353,3703001593,603336023
606162354,3703001594,603336024
606162356,3703001596,603336026
606162355,3703001595,603336025
606162358,3703001598,603336028
606162357,3703001597,603336027
606162360,3703001600,603336030
606162359,3703001599,603336029
606162361,3703001601,603336031
606162364,3703001604,603336034
606162362,3703001602,603336032
606162363,3703001603,603336033
606162365,3703001605,603336035
606162366,3703001606,603336036
606162367,3703001607,603336037
606162368,3703001608,603336038
606162369,3703001609,603336039
606162371,3703001611,603336041
606162372,3703001612,603336042
606162374,3703001614,603336044
606162373,3703001613,603336043
606162376,3703001616,603336046
606162375,3703001615,603336045
606162377,3703001617,603336047
606162379,3703001619,603336049
606162370,3703001610,603336040
606162380,3703001620,603336050
606162382,3703001622,603336052
606162381,3703001621,603336051
606162383,3703001623,603336053
606162385,3703001625,603336055
606162386,3703001626,603336056
606162384,3703001624,603336054
606162387,3703001627,603336057
606162388,3703001628,603336058
606162389,3703001629,603336059
606162391,3703001631,603336061
606162392,3703001632,603336062
606162393,3703001633,603336063
606162394,3703001634,603336064
606162395,3703001635,603336065
606162396,3703001636,603336066
606162397,3703001637,603336067
606162399,3703001639,603336069
606162398,3703001638,603336068
606162400,3703001640,603336070
606162401,3703001641,603336071
606162402,3703001642,603336072
606162403,3703001643,603336073
606162404,3703001644,603336074
606162405,3703001645,603336075
606162406,3703001646,603336076
606162408,3703001648,603336078
606162407,3703001647,603336077
606162409,3703001649,603336079
606162418,3703001658,603336088
606162410,3703001650,603336080
606162411,3703001651,603336081
606162412,3703001652,603336082
606162414,3703001654,603336084
606162413,3703001653,603336083
606162415,3703001655,603336085
606162416,3703001656,603336086
606162417,3703001657,603336087
606162419,3703001659,603336089
606162420,3703001660,603336090
606162425,3703001665,603336095
606162421,3703001661,603336091
606162422,3703001662,603336092
606162423,3703001663,603336093
606162424,3703001664,603336094
606162426,3703001666,603336096
606162427,3703001667,603336097
606162428,3703001668,603336098
606162429,3703001669,603336099
606162430,3703001670,603336100
606162431,3703001671,603336101
606162432,3703001672,603336102
606162433,3703001673,603336103
606162434,3703001674,603336104
606162437,3703001677,603336107
606162435,3703001675,603336105
606162438,3703001678,603336108
606162436,3703001676,603336106
606162439,3703001679,603336109
606162440,3703001680,603336110
606162441,3703001681,603336111
606162442,3703001682,603336112
606162443,3703001683,603336113
606162444,3703001684,603336114
606162446,3703001686,603336116
606162445,3703001685,603336115
606162447,3703001687,603336117
606162448,3703001688,603336118
606162449,3703001689,603336119
606162450,3703001690,603336120
606162451,3703001691,603336121
606162453,3703001693,603336123
606162452,3703001692,603336122
606162454,3703001694,603336124
606162455,3703001695,603336125
606162456,3703001696,603336126
606162457,3703001697,603336127
606162458,3703001698,603336128
606162460,3703001700,603336130
606162462,3703001702,603336132
606162461,3703001701,603336131
606162463,3703001703,603336133
606162459,3703001699,603336129
606162464,3703001704,603336134
606162465,3703001705,603336135
606162466,3703001706,603336136
606162467,3703001707,603336137
606162503,3703001743,603336173
606162468,3703001708,603336138
606162469,3703001709,603336139
606162470,3703001710,603336140
606162472,3703001712,603336142
606162471,3703001711,603336141
606162474,3703001714,603336144
606162476,3703001716,603336146
606162475,3703001715,603336145
606162477,3703001717,603336147
606162479,3703001719,603336149
606162478,3703001718,603336148
606162473,3703001713,603336143
606162480,3703001720,603336150
606162482,3703001722,603336152
606162481,3703001721,603336151
606162483,3703001723,603336153
606162485,3703001725,603336155
606162484,3703001724,603336154
606162486,3703001726,603336156
606162487,3703001727,603336157
606162488,3703001728,603336158
606162490,3703001730,603336160
606162489,3703001729,603336159
606162491,3703001731,603336161
606162492,3703001732,603336162
606162494,3703001734,603336164
606162493,3703001733,603336163
606162495,3703001735,603336165
606162496,3703001736,603336166
606162497,3703001737,603336167
606162499,3703001739,603336169
606162498,3703001738,603336168
606162501,3703001741,603336171
606162500,3703001740,603336170
606162502,3703001742,603336172
606162504,3703001744,603336174
606162505,3703001745,603336175
606162507,3703001747,603336177
606162506,3703001746,603336176
606162508,3703001748,603336178
606162509,3703001749,603336179
606162510,3703001750,603336180
606162511,3703001751,603336181
606162512,3703001752,603336182
606162513,3703001753,603336183
606162519,3703001759,603336189
606162514,3703001754,603336184
606162516,3703001756,603336186
606162515,3703001755,603336185
606162518,3703001758,603336188
606162520,3703001760,603336190
606162517,3703001757,603336187
606162522,3703001762,603336192
606162521,3703001761,603336191
606162523,3703001763,603336193
606162524,3703001764,603336194
606162525,3703001765,603336195
606162526,3703001766,603336196
606162527,3703001767,603336197
606162528,3703001768,603336198
606162530,3703001770,603336200
606162529,3703001769,603336199
606162531,3703001771,603336201
606162534,3703001774,603336204
606162532,3703001772,603336202
606162533,3703001773,603336203
606162536,3703001776,603336206
606162535,3703001775,603336205
606162537,3703001777,603336207
606162538,3703001778,603336208
606162540,3703001780,603336210
606162539,3703001779,603336209
606162541,3703001781,603336211
606162542,3703001782,603336212
606162543,3703001783,603336213
606162544,3703001784,603336214
606162545,3703001785,603336215
606162546,3703001786,603336216
606162547,3703001787,603336217
606162548,3703001788,603336218
606162550,3703001790,603336220
606162551,3703001791,603336221
606162549,3703001789,603336219
606162552,3703001792,603336222
606162554,3703001794,603336224
606162553,3703001793,603336223
606162555,3703001795,603336225
606162557,3703001797,603336227
606162558,3703001798,603336228
606162559,3703001799,603336229
606162560,3703001800,603336230
606162561,3703001801,603336231
606162562,3703001802,603336232
606162564,3703001804,603336234
606162563,3703001803,603336233
606162565,3703001805,603336235
606162566,3703001806,603336236
606162567,3703001807,603336237
606162568,3703001808,603336238
606162569,3703001809,603336239
606162570,3703001810,603336240
606162571,3703001811,603336242
606162572,3703001812,603336241
606162573,3703001813,603336243
606162574,3703001814,603336244
606162576,3703001816,603336246
606162575,3703001815,603336245
606162579,3703001819,603336249
606162578,3703001818,603336248
606162577,3703001817,603336247
606162580,3703001820,603336250
606162581,3703001821,603336251
606162582,3703001822,603336252
606162583,3703001823,603336253
606162585,3703001825,603336255
606162584,3703001824,603336254
606162586,3703001826,603336256
606162590,3703001830,603336260
606162587,3703001827,603336257
606162589,3703001829,603336259
606162588,3703001828,603336258
606162591,3703001831,603336261
606162593,3703001833,603336263
606162592,3703001832,603336262
606162594,3703001834,603336264
606162595,3703001835,603336265
606162597,3703001837,603336267
606162596,3703001836,603336266
606162598,3703001838,603336268
606162599,3703001839,603336269
606162600,3703001840,603336270
606162602,3703001842,603336272
606162603,3703001843,603336273
606162604,3703001844,603336274
606162601,3703001841,603336271
606162605,3703001845,603336275
606162606,3703001846,603336276
606162607,3703001847,603336277
606162609,3703001849,603336279
606162608,3703001848,603336278
606162610,3703001850,603336280
606162611,3703001851,603336281
606162614,3703001854,603336284
606162612,3703001852,603336282
606162613,3703001853,603336283
606162615,3703001855,603336285
606162616,3703001856,603336286
606162617,3703001857,603336287
606162618,3703001858,603336288
606162619,3703001859,603336289
606162620,3703001860,603336290
606162621,3703001861,603336291
606162623,3703001863,603336293
606162622,3703001862,603336292
606162624,3703001864,603336294
606162626,3703001866,603336296
606162625,3703001865,603336295
606162627,3703001867,603336297
606162628,3703001868,603336298
606162629,3703001869,603336299
606162630,3703001870,603336300
606162631,3703001871,603336301
606162632,3703001872,603336302
606162663,3703001903,603336333
606162634,3703001874,603336304
606162633,3703001873,603336303
606162635,3703001875,603336305
606162636,3703001876,603336306
606162637,3703001877,603336307
606162638,3703001878,603336308
606162642,3703001882,603336312
606162639,3703001879,603336309
606162641,3703001881,603336311
606162643,3703001883,603336313
606162645,3703001885,603336315
606162644,3703001884,603336314
606162647,3703001887,603336317
606162646,3703001886,603336316
606162648,3703001888,603336318
606162649,3703001889,603336319
606162650,3703001890,603336320
606162652,3703001892,603336322
606162651,3703001891,603336321
606162655,3703001895,603336325
606162653,3703001893,603336323
606162654,3703001894,603336324
606162656,3703001896,603336326
606162657,3703001897,603336327
606162658,3703001898,603336328
606162659,3703001899,603336329
606162660,3703001900,603336330
606162661,3703001901,603336331
606162662,3703001902,603336332
606162640,3703001880,603336310
606162665,3703001905,603336335
606162664,3703001904,603336334
606162666,3703001906,603336336
606162667,3703001907,603336337
606162668,3703001908,603336338
606162669,3703001909,603336339
606162670,3703001910,603336340
606162672,3703001912,603336342
606162671,3703001911,603336341
606162673,3703001913,603336343
606162674,3703001914,603336344
606162675,3703001915,603336345
606162676,3703001916,603336346
606162677,3703001917,603336347
606162678,3703001918,603336348
606162679,3703001919,603336349
606162680,3703001920,603336350
606162702,3703001942,603336372
606162681,3703001921,603336351
606162682,3703001922,603336352
606162683,3703001923,603336353
606162684,3703001924,603336354
606162685,3703001925,603336355
606162686,3703001926,603336356
606162687,3703001927,603336357
606162688,3703001928,603336358
606162690,3703001930,603336360
606162689,3703001929,603336359
606162691,3703001931,603336361
606162692,3703001932,603336362
606162694,3703001934,603336364
606162693,3703001933,603336363
606162695,3703001935,603336365
606162696,3703001936,603336366
606162697,3703001937,603336367
606162698,3703001938,603336368
606162700,3703001940,603336370
606162699,3703001939,603336369
606162701,3703001941,603336371
606162704,3703001944,603336374
606162703,3703001943,603336373
606162706,3703001946,603336376
606162705,3703001945,603336375
606162708,3703001948,603336378
606162707,3703001947,603336377
606162709,3703001949,603336379
606162710,3703001950,603336380
606162711,3703001951,603336381
606162712,3703001952,603336382
606162713,3703001953,603336383
606162714,3703001954,603336384
606162715,3703001955,603336385
606162716,3703001956,603336386
606162718,3703001958,603336388
606162717,3703001957,603336387
606162719,3703001959,603336389
606162720,3703001960,603336390
606162721,3703001961,603336391
606162722,3703001962,603336392
606162723,3703001963,603336393
606162724,3703001964,603336394
606162725,3703001965,603336395
606162726,3703001966,603336396
606162727,3703001967,603336397
606162728,3703001968,603336398
606162730,3703001970,603336400
606162731,3703001971,603336401
606162729,3703001969,603336399
606162735,3703001975,603336405
606162732,3703001972,603336402
606162734,3703001974,603336404
606162733,3703001973,603336403
606162736,3703001976,603336406
606162737,3703001977,603336407
606162738,3703001978,603336408
606162740,3703001980,603336410
606162739,3703001979,603336409
606162741,3703001981,603336411
606162742,3703001982,603336412
606162743,3703001983,603336413
606162744,3703001984,603336414
606162745,3703001985,603336415
606162747,3703001987,603336417
606162746,3703001986,603336416
606162748,3703001988,603336418
606162749,3703001989,603336419
606162750,3703001990,603336420
606162752,3703001992,603336422
606162751,3703001991,603336421
606162753,3703001993,603336423
606162754,3703001994,603336424
606162755,3703001995,603336425
606162757,3703001997,603336427
606162756,3703001996,603336426
606162758,3703001998,603336428
606162759,3703001999,603336429
606162760,3703002000,603336430
606162761,3703002001,603336431
606162762,3703002002,603336432
606162763,3703002003,603336433
606162764,3703002004,603336434
606162765,3703002005,603336435
606162766,3703002006,603336436
606162767,3703002007,603336437
606162768,3703002008,603336438
606162770,3703002010,603336440
606162769,3703002009,603336439
606162774,3703002014,603336444
606162772,3703002012,603336442
606162773,3703002013,603336443
606162771,3703002011,603336441
606162775,3703002015,603336445
606162776,3703002016,603336446
606162777,3703002017,603336447
606162778,3703002018,603336448
606162779,3703002019,603336449
606162780,3703002020,603336450
606162782,3703002022,603336452
606162781,3703002021,603336451
606162783,3703002023,603336453
606162784,3703002024,603336454
606162786,3703002026,603336456
606162785,3703002025,603336455
606162787,3703002027,603336457
606162789,3703002029,603336459
606162788,3703002028,603336458
606162791,3703002031,603336461
606162790,3703002030,603336460
606162792,3703002032,603336462
606162793,3703002033,603336463
606162794,3703002034,603336464
606162795,3703002035,603336465
606162796,3703002036,603336466
606162797,3703002037,603336467
606162798,3703002038,603336468
606162799,3703002039,603336469
606162800,3703002040,603336470
606162801,3703002041,603336471
606162802,3703002042,603336472
606162803,3703002043,603336473
606162805,3703002045,603336475
606162806,3703002046,603336476
606162807,3703002047,603336477
606162808,3703002048,603336478
606162809,3703002049,603336479
606162811,3703002051,603336481
606162812,3703002052,603336482
606162810,3703002050,603336480
606162813,3703002053,603336483
606162814,3703002054,603336484
606162815,3703002055,603336485
606162816,3703002056,603336486
606162817,3703002057,603336487
606162818,3703002058,603336488
606162819,3703002059,603336489
606162821,3703002061,603336491
606162820,3703002060,603336490
606162822,3703002062,603336492
606162823,3703002063,603336493
606162825,3703002065,603336495
606162824,3703002064,603336494
606162826,3703002066,603336496
606162827,3703002067,603336497
606162828,3703002068,603336498
606162830,3703002070,603336500
606162831,3703002071,603336501
606162829,3703002069,603336499
606162832,3703002072,603336502
606162833,3703002073,603336503
606162834,3703002074,603336504
606162835,3703002075,603336505
606162836,3703002076,603336506
606162837,3703002077,603336507
606162838,3703002078,603336508
606162839,3703002079,603336509
606162840,3703002080,603336510
606162841,3703002081,603336511
606162842,3703002082,603336512
606162843,3703002083,603336513
606162844,3703002084,603336514
606162845,3703002085,603336515
606162846,3703002086,603336516
606162847,3703002087,603336517
606162851,3703002091,603336521
606162848,3703002088,603336518
606162849,3703002089,603336519
606162852,3703002092,603336522
606162853,3703002093,603336523
606162854,3703002094,603336524
606162855,3703002095,603336525
606162856,3703002096,603336526
606162857,3703002097,603336527
606162858,3703002098,603336528
606162859,3703002099,603336529
